UID	PID	PPID	LWP	C	NLWP	%CPU	%MEM	VSZ	RSS	TTY	STAT	START	TIME	COMMAND
root	1066	2	1066	0	1	0.5	0.0	0	0	?	I	12:10	0:00	[kworker/u64:25-btrfs-compressed-write]
root	1068	2	1068	0	1	0.0	0.0	0	0	?	I	12:10	0:00	[kworker/12:2-events]
root	1070	2	1070	0	1	0.4	0.0	0	0	?	I	12:10	0:00	[kworker/u64:26-btrfs-endio-write]
root	1118	2	1118	0	1	0.0	0.0	0	0	?	I	12:10	0:00	[kworker/5:2-events]
root	1167	2	1167	0	1	0.0	0.0	0	0	?	I	12:10	0:00	[kworker/6:3-events]
root	1168	2	1168	0	1	0.1	0.0	0	0	?	I<	12:10	0:00	[kworker/u65:1-rtw89_tx_wq]
root	1169	2	1169	0	1	0.1	0.0	0	0	?	I<	12:10	0:00	[kworker/u65:2-i915_flip]
systemd+	1204	1	1204	0	1	0.1	0.0	17168	8084	?	Ss	12:10	0:00	/usr/lib/systemd/systemd-oomd
systemd+	1205	1	1205	0	1	0.1	0.1	24732	16884	?	Ss	12:10	0:00	/usr/lib/systemd/systemd-resolved
root	1207	1	1207	0	2	0.0	0.0	20872	3444	?	S<sl	12:10	0:00	/usr/bin/auditd
root	1207	1	1208	0	2	0.0	0.0	20872	3444	?	S<sl	12:10	0:00	/usr/bin/auditd
root	1234	2	1234	0	1	0.5	0.0	0	0	?	S	12:10	0:00	[irq/155-rtw89_pci]
root	1367	2	1367	0	1	0.0	0.0	0	0	?	I<	12:10	0:00	[kworker/R-rpciod]
root	1368	2	1368	0	1	0.0	0.0	0	0	?	I<	12:10	0:00	[kworker/R-xprtiod]
dbus	1370	1	1370	0	1	0.0	0.0	9632	5084	?	Ss	12:10	0:00	/usr/bin/dbus-broker-launch --scope system --audit
dbus	1372	1370	1372	0	1	0.3	0.0	9676	7844	?	S	12:10	0:00	dbus-broker --log 10 --controller 9 --machine-id e8b997f8710c457d8ac6be2c5eedee98 --max-bytes 536870912 --max-fds 4096 --max-matches 131072 --audit
avahi	1375	1	1375	0	1	0.5	0.0	7308	5340	?	Ss	12:10	0:00	avahi-daemon: running [fedora.local]
root	1379	1	1379	0	2	0.0	0.0	80992	4344	?	Ssl	12:10	0:00	/usr/sbin/irqbalance
root	1379	1	1430	0	2	0.0	0.0	80992	4344	?	Ssl	12:10	0:00	/usr/sbin/irqbalance
chrony	1383	1	1383	0	1	0.0	0.0	86424	6632	?	Ss	12:10	0:00	/usr/sbin/chronyd -n -F 2
root	1384	1	1384	0	4	0.0	0.0	303040	5820	?	SLsl	12:10	0:00	/usr/libexec/low-memory-monitor
root	1384	1	1410	0	4	0.0	0.0	303040	5820	?	SLsl	12:10	0:00	/usr/libexec/low-memory-monitor
root	1384	1	1412	0	4	0.0	0.0	303040	5820	?	SLsl	12:10	0:00	/usr/libexec/low-memory-monitor
root	1384	1	1418	0	4	0.0	0.0	303040	5820	?	SLsl	12:10	0:00	/usr/libexec/low-memory-monitor
root	1389	1	1389	0	1	0.0	0.0	3208	2236	?	Ss	12:10	0:00	/usr/sbin/mcelog --daemon --foreground
polkitd	1391	1	1391	0	4	0.6	0.0	384604	13144	?	Ssl	12:10	0:00	/usr/lib/polkit-1/polkitd --no-debug --log-level=notice
polkitd	1391	1	1565	0	4	0.6	0.0	384604	13144	?	Ssl	12:10	0:00	/usr/lib/polkit-1/polkitd --no-debug --log-level=notice
polkitd	1391	1	1614	0	4	0.6	0.0	384604	13144	?	Ssl	12:10	0:00	/usr/lib/polkit-1/polkitd --no-debug --log-level=notice
polkitd	1391	1	1616	0	4	0.6	0.0	384604	13144	?	Ssl	12:10	0:00	/usr/lib/polkit-1/polkitd --no-debug --log-level=notice
rtkit	1392	1	1392	0	3	0.0	0.0	21728	3576	?	SNsl	12:10	0:00	/usr/libexec/rtkit-daemon
rtkit	1392	1	1408	0	3	0.0	0.0	21728	3576	?	SNsl	12:10	0:00	/usr/libexec/rtkit-daemon
rtkit	1392	1	1409	0	3	0.0	0.0	21728	3576	?	SNsl	12:10	0:00	/usr/libexec/rtkit-daemon
root	1393	1	1393	0	1	0.0	0.0	9684	6072	?	Ss	12:10	0:00	/usr/bin/smartd -n -q never --capabilities=mail
root	1394	1	1394	0	4	0.0	0.0	534800	9492	?	Ssl	12:10	0:00	/usr/libexec/accounts-daemon
root	1394	1	1449	0	4	0.0	0.0	534800	9492	?	Ssl	12:10	0:00	/usr/libexec/accounts-daemon
root	1394	1	1450	0	4	0.0	0.0	534800	9492	?	Ssl	12:10	0:00	/usr/libexec/accounts-daemon
root	1394	1	1452	0	4	0.0	0.0	534800	9492	?	Ssl	12:10	0:00	/usr/libexec/accounts-daemon
root	1395	1	1395	0	4	0.0	0.0	531472	7496	?	Ssl	12:10	0:00	/usr/libexec/switcheroo-control
root	1395	1	1431	0	4	0.0	0.0	531472	7496	?	Ssl	12:10	0:00	/usr/libexec/switcheroo-control
root	1395	1	1432	0	4	0.0	0.0	531472	7496	?	Ssl	12:10	0:00	/usr/libexec/switcheroo-control
root	1395	1	1434	0	4	0.0	0.0	531472	7496	?	Ssl	12:10	0:00	/usr/libexec/switcheroo-control
root	1396	1	1396	0	1	0.1	0.0	17552	8972	?	Ss	12:10	0:00	/usr/lib/systemd/systemd-homed
root	1398	1	1398	0	1	0.2	0.0	20056	11784	?	Ss	12:10	0:00	/usr/lib/systemd/systemd-logind
root	1401	1	1401	0	1	0.1	0.0	17268	8456	?	Ss	12:10	0:00	/usr/lib/systemd/systemd-machined
root	1402	1	1402	0	5	0.1	0.0	610668	9904	?	Ssl	12:10	0:00	/usr/bin/thermald --systemd --dbus-enable --adaptive
root	1402	1	1445	0	5	0.1	0.0	610668	9904	?	Ssl	12:10	0:00	/usr/bin/thermald --systemd --dbus-enable --adaptive
root	1402	1	1446	0	5	0.1	0.0	610668	9904	?	Ssl	12:10	0:00	/usr/bin/thermald --systemd --dbus-enable --adaptive
root	1402	1	1448	0	5	0.1	0.0	610668	9904	?	Ssl	12:10	0:00	/usr/bin/thermald --systemd --dbus-enable --adaptive
root	1402	1	1718	0	5	0.1	0.0	610668	9904	?	Ssl	12:10	0:00	/usr/bin/thermald --systemd --dbus-enable --adaptive
root	1403	1	1403	0	7	0.1	0.0	543608	15972	?	Ssl	12:10	0:00	/usr/libexec/udisks2/udisksd
root	1403	1	1624	0	7	0.1	0.0	543608	15972	?	Ssl	12:10	0:00	/usr/libexec/udisks2/udisksd
root	1403	1	1625	0	7	0.1	0.0	543608	15972	?	Ssl	12:10	0:00	/usr/libexec/udisks2/udisksd
root	1403	1	1629	0	7	0.1	0.0	543608	15972	?	Ssl	12:10	0:00	/usr/libexec/udisks2/udisksd
root	1403	1	1678	0	7	0.1	0.0	543608	15972	?	Ssl	12:10	0:00	/usr/libexec/udisks2/udisksd
root	1403	1	1679	0	7	0.1	0.0	543608	15972	?	Ssl	12:10	0:00	/usr/libexec/udisks2/udisksd
root	1403	1	1681	0	7	0.1	0.0	543608	15972	?	Ssl	12:10	0:00	/usr/libexec/udisks2/udisksd
root	1406	1	1406	0	4	0.1	0.0	543576	12752	?	Ssl	12:10	0:00	/usr/libexec/upowerd
root	1406	1	1608	0	4	0.1	0.0	543576	12752	?	Ssl	12:10	0:00	/usr/libexec/upowerd
root	1406	1	1609	0	4	0.1	0.0	543576	12752	?	Ssl	12:10	0:00	/usr/libexec/upowerd
root	1406	1	1613	0	4	0.1	0.0	543576	12752	?	Ssl	12:10	0:00	/usr/libexec/upowerd
root	1419	2	1419	0	1	0.0	0.0	0	0	?	S	12:10	0:00	[psimon]
avahi	1425	1375	1425	0	1	0.0	0.0	6572	1708	?	S	12:10	0:00	avahi-daemon: chroot helper
root	1435	2	1435	0	1	0.0	0.0	0	0	?	S	12:10	0:00	[psimon]
root	1436	1	1436	0	1	0.0	0.0	4932	3388	?	SNs	12:10	0:00	/usr/sbin/alsactl -s -n 19 -c -E ALSA_CONFIG_PATH=/etc/alsa/alsactl.conf --initfile=/lib/alsa/init/00main rdaemon
root	1441	1	1441	0	4	0.0	0.0	553740	14800	?	Ssl	12:10	0:00	/usr/sbin/abrtd -d -s
root	1441	1	1766	0	4	0.0	0.0	553740	14800	?	Ssl	12:10	0:00	/usr/sbin/abrtd -d -s
root	1441	1	1767	0	4	0.0	0.0	553740	14800	?	Ssl	12:10	0:00	/usr/sbin/abrtd -d -s
root	1441	1	1769	0	4	0.0	0.0	553740	14800	?	Ssl	12:10	0:00	/usr/sbin/abrtd -d -s
root	1696	1	1696	0	1	0.0	0.0	9444	6076	?	Ss	12:10	0:00	/usr/libexec/bluetooth/bluetoothd
root	1698	1	1698	0	4	0.1	0.0	391300	13840	?	Ssl	12:10	0:00	/usr/bin/ModemManager
root	1698	1	1713	0	4	0.1	0.0	391300	13840	?	Ssl	12:10	0:00	/usr/bin/ModemManager
root	1698	1	1714	0	4	0.1	0.0	391300	13840	?	Ssl	12:10	0:00	/usr/bin/ModemManager
root	1698	1	1717	0	4	0.1	0.0	391300	13840	?	Ssl	12:10	0:00	/usr/bin/ModemManager
root	1699	1	1699	0	2	0.2	0.3	369504	50016	?	Ssl	12:10	0:00	/usr/bin/python3 -sP /usr/bin/firewalld --nofork --nopid
root	1699	1	1776	0	2	0.2	0.3	369504	50016	?	Ssl	12:10	0:00	/usr/bin/python3 -sP /usr/bin/firewalld --nofork --nopid
root	1770	1	1770	0	1	0.1	0.3	1093348	63404	?	Ss	12:10	0:00	/usr/bin/abrt-dump-journal-core -D -T -f -e
root	1771	1	1771	0	1	0.1	0.3	1083860	62904	?	Ss	12:10	0:00	/usr/bin/abrt-dump-journal-oops -fxtD
root	1772	1	1772	0	1	0.1	0.3	1092240	55812	?	Ss	12:10	0:00	/usr/bin/abrt-dump-journal-xorg -fxtD
root	1775	1	1775	0	4	0.4	0.1	560360	24060	?	Ssl	12:10	0:00	/usr/bin/NetworkManager --no-daemon
root	1775	1	1784	0	4	0.4	0.1	560360	24060	?	Ssl	12:10	0:00	/usr/bin/NetworkManager --no-daemon
root	1775	1	1785	0	4	0.4	0.1	560360	24060	?	Ssl	12:10	0:00	/usr/bin/NetworkManager --no-daemon
root	1775	1	1786	0	4	0.4	0.1	560360	24060	?	Ssl	12:10	0:00	/usr/bin/NetworkManager --no-daemon
root	1846	1	1846	0	1	0.2	0.0	16556	11048	?	Ss	12:10	0:00	/usr/sbin/wpa_supplicant -c /etc/wpa_supplicant/wpa_supplicant.conf -u -s
root	1869	1	1869	0	1	0.0	0.0	252420	11848	?	Ss	12:10	0:00	/usr/bin/cupsd -l
root	1870	1	1870	0	6	0.0	0.0	282388	8596	?	Ssl	12:10	0:00	/usr/bin/gssproxy -i
root	1870	1	1874	0	6	0.0	0.0	282388	8596	?	Ssl	12:10	0:00	/usr/bin/gssproxy -i
root	1870	1	1875	0	6	0.0	0.0	282388	8596	?	Ssl	12:10	0:00	/usr/bin/gssproxy -i
root	1870	1	1876	0	6	0.0	0.0	282388	8596	?	Ssl	12:10	0:00	/usr/bin/gssproxy -i
root	1870	1	1877	0	6	0.0	0.0	282388	8596	?	Ssl	12:10	0:00	/usr/bin/gssproxy -i
root	1870	1	1878	0	6	0.0	0.0	282388	8596	?	Ssl	12:10	0:00	/usr/bin/gssproxy -i
root	1871	1	1871	0	4	0.1	0.2	499536	36304	?	Ssl	12:10	0:00	/usr/bin/python3 -Es /usr/sbin/tuned -l -P
root	1871	1	1888	0	4	0.1	0.2	499536	36304	?	Ssl	12:10	0:00	/usr/bin/python3 -Es /usr/sbin/tuned -l -P
root	1871	1	1889	0	4	0.1	0.2	499536	36304	?	Ssl	12:10	0:00	/usr/bin/python3 -Es /usr/sbin/tuned -l -P
root	1871	1	1893	0	4	0.1	0.2	499536	36304	?	Ssl	12:10	0:00	/usr/bin/python3 -Es /usr/sbin/tuned -l -P
root	1894	1	1894	0	4	0.0	0.2	498296	34364	?	Ssl	12:10	0:00	/usr/bin/python3 -Es /usr/sbin/tuned-ppd -l
root	1894	1	1896	0	4	0.0	0.2	498296	34364	?	Ssl	12:10	0:00	/usr/bin/python3 -Es /usr/sbin/tuned-ppd -l
root	1894	1	1897	0	4	0.0	0.2	498296	34364	?	Ssl	12:10	0:00	/usr/bin/python3 -Es /usr/sbin/tuned-ppd -l
root	1894	1	1898	0	4	0.0	0.2	498296	34364	?	Ssl	12:10	0:00	/usr/bin/python3 -Es /usr/sbin/tuned-ppd -l
root	1911	2	1911	0	1	0.0	0.0	0	0	?	I<	12:10	0:00	[kworker/R-ttm]
root	1912	2	1912	0	1	0.0	0.0	0	0	?	S	12:10	0:00	[card0-crtc0]
root	1913	2	1913	0	1	0.0	0.0	0	0	?	S	12:10	0:00	[card0-crtc1]
root	1914	2	1914	0	1	0.0	0.0	0	0	?	S	12:10	0:00	[card0-crtc2]
root	1915	2	1915	0	1	0.0	0.0	0	0	?	S	12:10	0:00	[card0-crtc3]
root	1918	2	1918	0	1	0.0	0.0	0	0	?	I	12:10	0:00	[kworker/5:3]
ollama	1996	1	1996	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2017	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2018	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2019	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2020	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2021	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2044	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2045	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2046	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2047	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2051	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2053	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2054	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
ollama	1996	1	2055	0	14	0.0	0.2	1965196	33020	?	Ssl	12:10	0:00	/usr/local/bin/ollama serve
root	1998	1	1998	0	3	0.7	0.3	981144	55716	?	Ssl	12:10	0:00	/usr/sbin/rsyslogd -n
root	1998	1	2015	0	3	0.7	0.3	981144	55716	?	Ssl	12:10	0:00	/usr/sbin/rsyslogd -n
root	1998	1	2016	0	3	0.7	0.3	981144	55716	?	Ssl	12:10	0:00	/usr/sbin/rsyslogd -n
root	2000	1	2000	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2023	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2024	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2025	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2026	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2027	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2028	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2029	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2030	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2031	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2032	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2037	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2038	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2039	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2040	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2041	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2050	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2052	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2000	1	2056	0	19	0.0	0.1	1603060	24048	?	Ssl	12:10	0:00	/usr/bin/virtqemud --timeout 120
root	2002	1	2002	0	1	0.0	0.0	5120	3216	?	Ss	12:10	0:00	/usr/sbin/atd -f
root	2003	1	2003	0	1	0.0	0.0	232572	4048	?	Ss	12:10	0:00	/usr/sbin/crond -n
root	2004	1	2004	0	5	0.1	0.0	609264	10960	?	Ssl	12:10	0:00	/usr/bin/gdm
root	2004	1	2008	0	5	0.1	0.0	609264	10960	?	Ssl	12:10	0:00	/usr/bin/gdm
root	2004	1	2009	0	5	0.1	0.0	609264	10960	?	Ssl	12:10	0:00	/usr/bin/gdm
root	2004	1	2010	0	5	0.1	0.0	609264	10960	?	Ssl	12:10	0:00	/usr/bin/gdm
root	2004	1	2011	0	5	0.1	0.0	609264	10960	?	Ssl	12:10	0:00	/usr/bin/gdm
root	2088	1	2088	0	4	0.0	0.0	306176	7692	?	Ssl	12:10	0:00	/usr/libexec/uresourced
root	2088	1	2104	0	4	0.0	0.0	306176	7692	?	Ssl	12:10	0:00	/usr/libexec/uresourced
root	2088	1	2105	0	4	0.0	0.0	306176	7692	?	Ssl	12:10	0:00	/usr/libexec/uresourced
root	2088	1	2107	0	4	0.0	0.0	306176	7692	?	Ssl	12:10	0:00	/usr/libexec/uresourced
root	2102	2	2102	0	1	0.0	0.0	0	0	?	S	12:10	0:00	[psimon]
root	2232	2	2232	0	1	0.0	0.0	0	0	?	S<	12:10	0:00	[krfcommd]
colord	2307	1	2307	0	4	0.0	0.0	538740	13360	?	Ssl	12:10	0:00	/usr/libexec/colord
colord	2307	1	2314	0	4	0.0	0.0	538740	13360	?	Ssl	12:10	0:00	/usr/libexec/colord
colord	2307	1	2315	0	4	0.0	0.0	538740	13360	?	Ssl	12:10	0:00	/usr/libexec/colord
colord	2307	1	2317	0	4	0.0	0.0	538740	13360	?	Ssl	12:10	0:00	/usr/libexec/colord
root	2338	1	2338	0	4	2.7	1.7	830980	276644	?	Ssl	12:10	0:02	/usr/libexec/packagekitd
root	2338	1	2382	0	4	2.7	1.7	830980	276644	?	Ssl	12:10	0:02	/usr/libexec/packagekitd
root	2338	1	2383	0	4	2.7	1.7	830980	276644	?	Ssl	12:10	0:02	/usr/libexec/packagekitd
root	2338	1	2388	0	4	2.7	1.7	830980	276644	?	Ssl	12:10	0:02	/usr/libexec/packagekitd
root	2425	1	2425	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	2477	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	2480	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	2482	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	2483	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	2484	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	4503	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	4770	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	4954	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	8330	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	8809	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	8824	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	9033	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	9034	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	9035	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
root	2425	1	9145	0	16	0.0	0.0	920508	9420	?	Ssl	12:10	0:00	/usr/bin/pcscd --foreground --auto-exit
geoclue	2495	1	2495	0	4	0.2	0.2	1782436	42188	?	Ssl	12:10	0:00	/usr/libexec/geoclue
geoclue	2495	1	2511	0	4	0.2	0.2	1782436	42188	?	Ssl	12:10	0:00	/usr/libexec/geoclue
geoclue	2495	1	2512	0	4	0.2	0.2	1782436	42188	?	Ssl	12:10	0:00	/usr/libexec/geoclue
geoclue	2495	1	2514	0	4	0.2	0.2	1782436	42188	?	Ssl	12:10	0:00	/usr/libexec/geoclue
root	3649	2004	3649	0	4	0.0	0.0	405716	14488	?	Sl	12:10	0:00	gdm-session-worker [pam/gdm-password]
root	3649	2004	3650	0	4	0.0	0.0	405716	14488	?	Sl	12:10	0:00	gdm-session-worker [pam/gdm-password]
root	3649	2004	3651	0	4	0.0	0.0	405716	14488	?	Sl	12:10	0:00	gdm-session-worker [pam/gdm-password]
root	3649	2004	3652	0	4	0.0	0.0	405716	14488	?	Sl	12:10	0:00	gdm-session-worker [pam/gdm-password]
root	3762	2	3762	0	1	0.0	0.0	0	0	?	I	12:10	0:00	[kworker/4:3]
argha	3820	1	3820	0	1	0.6	0.0	24900	15988	?	Ss	12:10	0:00	/usr/lib/systemd/systemd --user
root	3821	2	3821	0	1	0.0	0.0	0	0	?	I	12:10	0:00	[kworker/7:3-rcu_gp]
argha	3823	3820	3823	0	1	0.0	0.0	16776	3376	?	S	12:10	0:00	(sd-pam)
argha	3839	1	3839	0	5	0.0	0.0	407196	8344	?	Sl	12:10	0:00	/usr/bin/gnome-keyring-daemon --daemonize --login
argha	3839	1	3840	0	5	0.0	0.0	407196	8344	?	Sl	12:10	0:00	/usr/bin/gnome-keyring-daemon --daemonize --login
argha	3839	1	3841	0	5	0.0	0.0	407196	8344	?	Sl	12:10	0:00	/usr/bin/gnome-keyring-daemon --daemonize --login
argha	3839	1	3842	0	5	0.0	0.0	407196	8344	?	Sl	12:10	0:00	/usr/bin/gnome-keyring-daemon --daemonize --login
argha	3839	1	5785	0	5	0.0	0.0	407196	8344	?	Sl	12:10	0:00	/usr/bin/gnome-keyring-daemon --daemonize --login
argha	3972	3649	3972	0	4	0.0	0.0	391676	6136	tty2	Ssl+	12:10	0:00	/usr/libexec/gdm-wayland-session /usr/bin/gnome-session
argha	3972	3649	3994	0	4	0.0	0.0	391676	6136	tty2	Ssl+	12:10	0:00	/usr/libexec/gdm-wayland-session /usr/bin/gnome-session
argha	3972	3649	3995	0	4	0.0	0.0	391676	6136	tty2	Ssl+	12:10	0:00	/usr/libexec/gdm-wayland-session /usr/bin/gnome-session
argha	3972	3649	4010	0	4	0.0	0.0	391676	6136	tty2	Ssl+	12:10	0:00	/usr/libexec/gdm-wayland-session /usr/bin/gnome-session
argha	4000	3820	4000	0	1	0.0	0.0	9100	4496	?	Ss	12:10	0:00	/usr/bin/dbus-broker-launch --scope user
argha	4008	4000	4008	0	1	0.3	0.0	7628	5612	?	S	12:10	0:00	dbus-broker --log 10 --controller 9 --machine-id e8b997f8710c457d8ac6be2c5eedee98 --max-bytes 100000000000000 --max-fds 25000000000000 --max-matches 5000000000
argha	4011	3972	4011	0	4	0.0	0.0	163832	6132	tty2	Sl+	12:10	0:00	/usr/libexec/gnome-session-init-worker gnome
argha	4011	3972	4100	0	4	0.0	0.0	163832	6132	tty2	Sl+	12:10	0:00	/usr/libexec/gnome-session-init-worker gnome
argha	4011	3972	4101	0	4	0.0	0.0	163832	6132	tty2	Sl+	12:10	0:00	/usr/libexec/gnome-session-init-worker gnome
argha	4011	3972	4102	0	4	0.0	0.0	163832	6132	tty2	Sl+	12:10	0:00	/usr/libexec/gnome-session-init-worker gnome
argha	4104	3820	4104	0	2	0.0	0.0	311804	5896	?	Ssl	12:10	0:00	/usr/libexec/gnome-session-ctl --monitor
argha	4104	3820	4107	0	2	0.0	0.0	311804	5896	?	Ssl	12:10	0:00	/usr/libexec/gnome-session-ctl --monitor
argha	4105	3820	4105	0	5	0.0	0.0	382060	10484	?	Ssl	12:10	0:00	/usr/libexec/uresourced --user
argha	4105	3820	4108	0	5	0.0	0.0	382060	10484	?	Ssl	12:10	0:00	/usr/libexec/uresourced --user
argha	4105	3820	4110	0	5	0.0	0.0	382060	10484	?	Ssl	12:10	0:00	/usr/libexec/uresourced --user
argha	4105	3820	4112	0	5	0.0	0.0	382060	10484	?	Ssl	12:10	0:00	/usr/libexec/uresourced --user
argha	4105	3820	4128	0	5	0.0	0.0	382060	10484	?	Ssl	12:10	0:00	/usr/libexec/uresourced --user
argha	4111	3820	4111	0	5	0.0	0.0	765468	11628	?	Ssl	12:10	0:00	/usr/libexec/gnome-session-service --session=gnome
argha	4111	3820	4115	0	5	0.0	0.0	765468	11628	?	Ssl	12:10	0:00	/usr/libexec/gnome-session-service --session=gnome
argha	4111	3820	4116	0	5	0.0	0.0	765468	11628	?	Ssl	12:10	0:00	/usr/libexec/gnome-session-service --session=gnome
argha	4111	3820	4117	0	5	0.0	0.0	765468	11628	?	Ssl	12:10	0:00	/usr/libexec/gnome-session-service --session=gnome
argha	4111	3820	4126	0	5	0.0	0.0	765468	11628	?	Ssl	12:10	0:00	/usr/libexec/gnome-session-service --session=gnome
argha	4114	3820	4114	0	4	0.0	0.0	540116	10164	?	Ssl	12:10	0:00	/usr/libexec/gvfsd
argha	4114	3820	4118	0	4	0.0	0.0	540116	10164	?	Ssl	12:10	0:00	/usr/libexec/gvfsd
argha	4114	3820	4119	0	4	0.0	0.0	540116	10164	?	Ssl	12:10	0:00	/usr/libexec/gvfsd
argha	4114	3820	4120	0	4	0.0	0.0	540116	10164	?	Ssl	12:10	0:00	/usr/libexec/gvfsd
argha	4123	3820	4123	0	7	0.0	0.0	613632	7464	?	Sl	12:10	0:00	/usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
argha	4123	3820	4129	0	7	0.0	0.0	613632	7464	?	Sl	12:10	0:00	/usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
